Request no,Day,Time of day,Request location,Initial diagnose time,Needs Replacement?,On-site repair time
2132,18,14.14060439,BC_7,17.1426195,yes,
2133,18,14.1544878,BC_3,16.14167048,,22.3176471
2134,18,14.23137211,BC_3,19.88262073,,17.79956796
2135,18,14.50100183,BC_5,14.31880381,,15.95177136
2136,18,14.60602908,BC_9,23.9738336,,12.16698311
2137,18,14.82644772,BC_9,22.7107334,,20.44751857
2138,18,14.97743606,BC_3,27.57199861,,18.41258244
2139,18,15.0597991,BC_3,18.99724592,,15.32643829
2140,18,15.17545156,BC_5,11.87186231,,15.55547541
2141,18,15.18991738,BC_10,10.04485689,,13.02171742
2142,18,15.27158805,BC_2,21.92618304,yes,
2143,18,15.35778159,BC_2,15.58022828,,20.98132009
2144,18,15.36330052,BC_3,22.03749577,,25.25665859
2145,18,15.38648552,BC_10,15.91189225,,27.20524144
2146,18,15.43574569,BC_3,13.75754408,,10.92048632
2147,18,15.63423872,BC_4,19.80392242,,34.68485212
2148,18,15.78566484,BC_9,19.26144678,,35.69129137
2149,18,15.88727381,BC_10,11.83385679,,5.4685776
2150,18,15.92653178,BC_9,15.57370704,yes,
2151,18,16.08770785,BC_2,18.64080483,,38.96847163
2152,18,16.19345261,BC_6,17.20930965,yes,
2153,18,16.25773596,BC_7,15.35005285,,32.18409265
2154,18,16.35429425,BC_5,21.43722761,,27.80819223
2155,18,16.65910431,BC_10,15.03432356,,16.41736851
2156,18,16.70756347,BC_9,18.88145306,yes,
2157,18,16.71035174,BC_9,21.81466034,,27.48469106
2158,18,16.83213235,BC_3,22.86941925,yes,
2159,18,16.8659207,BC_8,18.23712041,,13.57442953
2160,18,16.90997104,BC_2,21.15044213,,9.042663898
2161,18,16.97796778,BC_6,14.86640379,,2.583780622
2162,18,17.11570429,BC_9,17.99504733,,36.84150849
2163,18,17.31698196,BC_4,13.49527933,,51.19066715
2164,18,17.72394944,BC_3,17.22402812,yes,
2165,18,18.16876715,BC_9,14.2831904,,23.99414928
2166,18,18.1905241,BC_10,8.187272048,,42.08556222
2167,18,18.33924406,BC_8,18.20985524,yes,
2168,18,18.54815259,BC_5,16.33451708,,37.62905182
2169,18,18.73702665,BC_7,15.00542911,,21.56109537
2170,18,18.82965485,BC_7,14.26657152,yes,
2171,18,19.01390245,BC_6,12.93527721,,4.532872747
2172,18,19.12584176,BC_4,20.22468791,,15.14659408
2173,18,19.75282398,BC_3,24.90459493,,18.0473957
2174,18,19.76924998,BC_1,16.12767261,,13.00319407
2175,18,19.90693951,BC_3,10.98584607,,36.22490992
2176,18,19.94186328,BC_2,30.38938324,,21.24403932
2177,18,20.34336113,BC_7,19.44468326,yes,
2178,18,20.65063176,BC_1,18.10798995,yes,
2179,18,20.76907788,BC_5,18.94521425,,34.5730162
2180,18,21.59341205,BC_7,12.93106746,,19.68895552
2181,18,22.17311163,BC_4,14.48599139,,27.36009636
2182,18,22.73691624,BC_5,16.69389618,,5.914893543
2183,18,23.04882154,BC_4,15.14351446,,22.26179933
2184,19,0.638639757,BC_4,13.33106195,,10.35535472
2185,19,3.071119357,BC_4,15.13046678,,19.18351446
2186,19,3.611769948,BC_5,18.89781785,,18.01530896
2187,19,3.641731975,BC_7,16.59516569,,11.74373751
2188,19,4.004448101,BC_9,15.96230422,,19.58482851
2189,19,4.495927803,BC_2,19.97388543,,10.60518211
2190,19,5.895071093,BC_3,25.47456639,yes,
2191,19,6.017160357,BC_5,25.32927399,,48.73803186
2192,19,6.183252807,BC_10,16.5788799,,35.69513323
2193,19,6.455355713,BC_4,12.80026682,,21.41666445
2194,19,6.527999441,BC_9,23.87019858,yes,
2195,19,6.66942328,BC_3,25.96771066,,21.55937515
2196,19,6.720029709,BC_3,29.86438905,,17.24957358
2197,19,6.77884317,BC_7,15.18587066,,23.8218372
2198,19,6.809971909,BC_7,17.89425364,,2.309312428
2199,19,6.880241653,BC_7,15.45916701,,19.56166927
2200,19,6.881048408,BC_7,14.43018266,,14.07438744
2201,19,7.392781291,BC_1,15.81524784,,40.71406784
2202,19,7.477303004,BC_10,11.58098258,yes,
2203,19,7.558356916,BC_3,28.80133029,,18.295286
2204,19,7.620729873,BC_5,16.73130386,,20.24325451
2205,19,7.716161735,BC_5,18.30045049,yes,
2206,19,8.264762136,BC_9,23.66686085,yes,
2207,19,8.473097803,BC_2,14.63240023,,6.040925954
2208,19,8.523245593,BC_7,17.45605779,yes,
2209,19,8.805851639,BC_8,20.71700953,,26.5802858
2210,19,8.833041915,BC_4,21.49961598,,36.28858948
2211,19,8.945037371,BC_10,15.87664602,,38.41036751
2212,19,9.05542847,BC_10,17.29198426,,24.99454206
2213,19,9.067624479,BC_9,31.78013833,,40.88777012
2214,19,9.145711235,BC_9,23.22025204,,39.47735365
2215,19,9.855320216,BC_5,20.88904938,,11.00896814
2216,19,9.873148598,BC_8,10.81334169,yes,
2217,19,9.899404385,BC_10,19.69096693,,32.32871187
2218,19,10.22609561,BC_3,17.93954783,yes,
2219,19,10.23684648,BC_7,18.53628565,,24.20705823
2220,19,10.39355744,BC_9,24.83898892,,21.53878405
2221,19,10.77021816,BC_4,15.17252979,,28.58072945
2222,19,10.95928187,BC_3,24.10083647,yes,
2223,19,11.21370561,BC_10,13.60767107,,34.94059694
2224,19,11.35744976,BC_6,11.87643696,,18.01575962
2225,19,11.38378333,BC_7,19.65176113,,52.87113419
2226,19,11.50121959,BC_8,15.75388819,,22.18290875
2227,19,11.58707557,BC_3,17.12190849,,18.72105008
2228,19,12.03578783,BC_8,17.64782486,,33.74642905
2229,19,12.09762587,BC_7,15.57687816,,34.85091392
2230,19,12.39689439,BC_5,14.25577618,,11.88767074
2231,19,12.491194,BC_5,25.55047599,yes,
2232,19,13.23679051,BC_10,12.00328051,,10.57184459
2233,19,13.28790069,BC_9,16.18110763,,17.61086357
2234,19,13.43073756,BC_10,16.72525665,,33.62640641
2235,19,13.48863543,BC_10,15.7283303,,20.86438019
2236,19,13.52259739,BC_8,16.89900779,yes,
2237,19,13.54919887,BC_9,19.17456466,,29.77826202
2238,19,13.85972924,BC_5,15.81594261,,12.84455682
2239,19,13.99893823,BC_2,24.81232523,,13.38640463
2240,19,14.16122877,BC_7,17.39679447,,9.611017873
2241,19,14.33628688,BC_9,23.71434106,,37.5429649
2242,19,14.33742407,BC_5,23.40096648,,19.50839613
2243,19,14.62022251,BC_2,19.15404592,,16.63054421
2244,19,14.78506467,BC_9,30.21821172,,20.67214586
2245,19,14.81297138,BC_7,22.32900964,,31.86940057
2246,19,14.82265078,BC_2,23.87705036,,33.76828594
2247,19,15.06764027,BC_6,19.58210862,yes,
2248,19,15.06829206,BC_4,16.33787262,,23.47897094
2249,19,15.07450166,BC_3,18.29989094,,30.70133398
2250,19,15.10338774,BC_10,16.47501984,,15.67998311
2251,19,15.19025122,BC_6,16.21532853,yes,
2252,19,15.32274488,BC_5,17.11398891,,12.94669207
2253,19,15.39527638,BC_6,14.5629659,,23.56896909
2254,19,15.55084761,BC_5,20.11437073,,22.84203589
2255,19,15.56996806,BC_4,15.47063231,,3.483201482
2256,19,15.71551166,BC_10,9.826750575,,5.300990417
2257,19,16.06381046,BC_10,18.28437837,,23.13443501
2258,19,16.49898955,BC_8,14.14987851,,26.38609918
2259,19,16.50750789,BC_3,24.4716174,,26.26656831
2260,19,16.93015842,BC_7,10.13025276,,10.08253271
2261,19,17.13639891,BC_7,14.28137863,,12.00643976
2262,19,17.29819544,BC_5,15.88842428,,16.41327809
2263,19,17.58448749,BC_9,25.33854748,,48.9318228
2264,19,17.59431395,BC_3,17.09198162,,19.02196004
2265,19,17.67373836,BC_4,17.4523597,,13.9634434
2266,19,17.85934236,BC_4,17.25058586,,17.21250719
2267,19,17.87457721,BC_5,20.7175416,,8.709665758
2268,19,17.94888155,BC_9,18.87497167,yes,
2269,19,17.96796674,BC_1,16.00372033,,9.773395482
2270,19,18.13411984,BC_2,23.01119493,,23.4520731
2271,19,18.21445778,BC_3,21.3442277,,11.07371609
2272,19,18.37924717,BC_9,20.87525759,,26.63591222
2273,19,18.59375213,BC_3,31.1584589,,25.09202519
2274,19,20.08470677,BC_10,14.40823265,yes,
2275,19,20.09175483,BC_10,20.25564561,,25.59786906
2276,19,20.5789277,BC_4,20.46518634,,17.92824117
2277,19,22.45258241,BC_2,11.21000597,,26.08256255
2278,19,23.4690907,BC_5,15.77860476,,33.88450125
2279,19,23.76026724,BC_4,15.16368281,,58.58819189
2280,20,0.258119651,BC_5,15.80574455,,11.99400909
2281,20,0.276135188,BC_9,16.7979581,,25.94923156
2282,20,1.64719581,BC_9,10.02937522,,16.26487483
2283,20,3.428733922,BC_3,16.53060281,yes,
2284,20,3.779143365,BC_9,16.17105744,,24.46422469
2285,20,4.522862302,BC_10,19.12167263,yes,
2286,20,4.750948393,BC_2,22.22513155,,37.22297393
2287,20,5.077132926,BC_2,18.79992621,,25.21286748
2288,20,5.366728031,BC_9,14.2303398,,6.035347258
2289,20,5.489700005,BC_2,22.09940071,,22.99457758
2290,20,5.533209261,BC_9,22.6718499,,20.43849252
2291,20,5.608589897,BC_7,18.70916878,,36.2222836
2292,20,5.837576186,BC_6,19.74274284,yes,
2293,20,5.940852065,BC_4,17.02028073,,19.89604268
2294,20,5.972640833,BC_7,12.62814403,,13.32621368
2295,20,6.010061625,BC_10,15.12244194,yes,
2296,20,6.403740476,BC_5,22.80409829,,46.25060484
2297,20,6.700270595,BC_3,23.56716702,yes,
2298,20,7.017249032,BC_9,10.98053171,yes,
2299,20,7.226106889,BC_9,27.25158222,yes,
2300,20,7.283290617,BC_1,12.90318154,,8.54096621
2301,20,7.311316064,BC_4,19.05955783,,11.29864251
2302,20,7.3424838,BC_7,15.47068011,yes,
2303,20,7.843267655,BC_4,16.10041245,,13.22598598
2304,20,7.941584965,BC_9,32.35976671,,19.99710394
2305,20,8.045449044,BC_5,14.76837773,,9.224798642
2306,20,8.131156162,BC_5,16.61429763,,22.58751122
2307,20,8.179530531,BC_7,22.66450348,,17.84480108
2308,20,8.234749722,BC_5,13.66834971,yes,
2309,20,8.465005556,BC_9,22.90235629,yes,
2310,20,8.474243125,BC_5,20.68080241,,9.788632981
2311,20,8.661742783,BC_2,27.23220435,,47.14415905
2312,20,8.73193306,BC_7,13.39835482,,5.004089329
2313,20,9.098717175,BC_10,19.5884953,,6.263958934
2314,20,9.15663594,BC_6,14.98683021,,22.88063833
2315,20,9.320308292,BC_10,21.0208806,,21.48926607
2316,20,9.37974777,BC_9,25.80277091,,33.84441663
2317,20,9.443948153,BC_1,15.24003223,,13.90483392
2318,20,9.56698435,BC_9,19.84162511,yes,
2319,20,9.599171517,BC_6,15.32641435,,27.52979135
2320,20,9.708653879,BC_4,20.59673845,,37.44041486
2321,20,9.996481379,BC_6,13.77120557,,23.49524641
2322,20,10.22920735,BC_1,18.69837342,,22.43781769
2323,20,10.42795331,BC_9,25.73943545,,29.84139981
2324,20,10.62204406,BC_6,14.99840953,,16.08764336
2325,20,10.71735239,BC_5,16.8209902,,43.15810154
2326,20,10.95001353,BC_4,18.84803466,,16.28103998
2327,20,11.05393806,BC_4,16.34993599,,44.93405243
2328,20,11.3302508,BC_10,12.1151311,,22.38648501
2329,20,11.59948204,BC_6,11.46519843,,32.77947739
2330,20,12.23463245,BC_2,19.15032075,,32.90896105
2331,20,12.38458588,BC_7,17.08202931,,23.58909019
2332,20,12.56548475,BC_3,20.66664005,,24.83998312
2333,20,12.80833723,BC_8,16.87731591,yes,
2334,20,12.98696127,BC_2,19.23060802,,21.02806548
2335,20,13.41320147,BC_9,17.7457594,,37.53162321
2336,20,13.64513741,BC_4,14.83907638,yes,
2337,20,13.72353134,BC_7,18.20830209,,39.88208323
2338,20,13.87082981,BC_6,18.81261213,,17.65204726
2339,20,13.91413073,BC_7,22.30485017,,28.82493886
2340,20,13.93379415,BC_4,16.64494684,,14.85895774
2341,20,14.58585652,BC_10,14.86892972,,21.43466779
2342,20,14.70758026,BC_3,16.8368653,,7.125027665
2343,20,15.09213784,BC_8,17.01810189,yes,
2344,20,15.19228671,BC_2,22.72540701,,16.2898921
2345,20,15.19882117,BC_4,15.95983901,yes,
2346,20,15.22775521,BC_7,13.54581069,,19.9664349
2347,20,15.46260345,BC_10,17.75763047,,20.4396829
2348,20,15.47681898,BC_5,13.17759862,,35.40871696
2349,20,15.59069545,BC_9,21.24254772,,15.15633114
2350,20,15.90590486,BC_7,15.33780648,,8.831790086
2351,20,16.00061659,BC_5,14.37607727,,6.854512391
2352,20,16.1350879,BC_10,15.45927522,yes,
2353,20,16.14335082,BC_4,14.90020554,,33.73824374
2354,20,16.24401088,BC_8,17.55034573,,19.34365641
2355,20,16.32151035,BC_8,16.6722416,yes,
2356,20,16.38979309,BC_10,16.2486005,,15.48694433
2357,20,16.4823194,BC_4,13.97697585,,43.28913402
2358,20,16.89508651,BC_6,18.55804016,,12.68958074
2359,20,16.89897245,BC_3,26.94877375,,5.851525048
2360,20,17.0768332,BC_9,14.91404944,,28.57490435
2361,20,17.39728677,BC_2,14.05552421,,4.724770636
2362,20,18.2016395,BC_4,18.56589961,,11.53638315
2363,20,18.25084191,BC_10,18.50005409,,26.38294501
2364,20,18.39896433,BC_8,12.7873164,,7.386346154
2365,20,18.76882922,BC_10,18.2325404,,34.27660988
2366,20,18.85189394,BC_7,12.42561056,,9.716213071
2367,20,18.9898716,BC_10,12.35871114,,6.149926265
2368,20,19.76490682,BC_4,20.84695822,,28.22159647
2369,20,19.92449921,BC_3,24.53508674,,20.28502811
2370,20,20.24965854,BC_9,19.65982352,,28.92539365
2371,20,20.41525707,BC_6,18.10154012,,24.79641935
2372,20,20.41780459,BC_5,20.16078465,,13.90870414
2373,20,20.5285246,BC_10,14.07405539,yes,
2374,20,20.63728111,BC_5,15.37265909,,23.45552419
2375,20,21.21930626,BC_3,18.06541614,,29.37947529
2376,20,21.2862902,BC_9,19.56683727,,3.104736351
2377,20,24.00263736,BC_2,23.95135319,,27.06768195
2378,21,0.992066719,BC_2,15.83863943,,19.11396562
2379,21,1.977566656,BC_9,23.92607366,,20.50626938
2380,21,2.866114083,BC_10,12.26504899,,20.23171433
2381,21,3.005266038,BC_1,17.25629699,,20.61299827
2382,21,3.032391051,BC_3,24.27256449,,23.45105677
2383,21,3.275700547,BC_3,17.89565373,,41.87873806
2384,21,3.458912759,BC_5,12.23839104,,7.632498071
2385,21,3.670089234,BC_3,27.48956836,,25.21297826
2386,21,4.130079314,BC_10,11.83773837,yes,
2387,21,4.190902266,BC_8,18.79632231,yes,
2388,21,5.131307542,BC_9,32.0136444,,31.42467951
2389,21,5.462916008,BC_10,15.93245882,yes,
2390,21,5.616599893,BC_7,14.15853164,,42.67944251
2391,21,5.686826773,BC_3,20.74471191,,9.498791694
2392,21,5.710001978,BC_2,22.38911981,,17.28536006
2393,21,6.069630225,BC_5,11.890373,,40.69498288
2394,21,6.120420536,BC_9,20.92833075,,7.557656489
2395,21,6.17700191,BC_6,11.13196918,,35.05062247
2396,21,6.326199878,BC_3,19.10841274,,11.79404547
2397,21,6.357371976,BC_9,24.65122399,,23.02942354
2398,21,6.397266541,BC_5,10.10302953,,29.82673417
2399,21,7.028313846,BC_10,15.3661103,,23.34312044
2400,21,7.124931584,BC_9,29.86031821,,10.31420425
2401,21,7.154312662,BC_4,18.33561602,,22.92464273
2402,21,7.239076738,BC_2,29.34952657,,63.38179431
2403,21,7.404985131,BC_4,12.78952612,yes,
2404,21,7.415393905,BC_9,24.0836085,,4.052259575
2405,21,7.541145226,BC_9,22.40434106,,10.30781051
2406,21,7.700085627,BC_2,5.149510374,,50.86349098
2407,21,7.807674754,BC_2,19.823881,,28.26992233
2408,21,7.873988869,BC_2,18.00499236,,16.77416794
2409,21,8.184922704,BC_7,16.14342455,,4.263335266
2410,21,8.360946916,BC_4,17.87979673,yes,
2411,21,8.53993902,BC_3,12.2488595,,12.75254033
2412,21,9.109295636,BC_5,16.55687662,,13.64223426
2413,21,9.318758091,BC_4,13.53028475,,40.11217092
2414,21,9.511748178,BC_4,20.87816226,,13.85488034
2415,21,9.660289459,BC_1,15.73677656,,10.43140697
2416,21,9.676687171,BC_9,20.24373671,,42.22431496
2417,21,9.972483957,BC_9,26.68336117,,12.15112583
2418,21,9.98555081,BC_5,11.58911532,,12.50744903
2419,21,10.02937325,BC_4,12.68840953,yes,
2420,21,10.10296542,BC_6,17.15514057,,17.70711553
2421,21,10.12468046,BC_5,14.92421283,,43.14491325
2422,21,10.13646984,BC_5,17.99694302,yes,
2423,21,10.20520076,BC_5,22.4096803,,15.14250748
2424,21,10.27129875,BC_3,21.49686086,,11.87749777
2425,21,10.28686695,BC_7,8.935852835,,9.833200207
2426,21,10.33336745,BC_10,12.33900581,,35.15203581
2427,21,10.33969837,BC_5,17.00452231,,20.77298486
2428,21,10.47184771,BC_7,14.26854917,,25.64129644
2429,21,10.52053421,BC_4,20.42248539,,11.15248018
2430,21,10.52750451,BC_9,16.87343315,,20.97430984
2431,21,10.82060481,BC_4,19.60197293,,28.58245334
2432,21,10.87209811,BC_9,19.08063287,,25.7812787
2433,21,10.90791548,BC_5,17.68641292,yes,
2434,21,10.97891214,BC_10,12.73443645,,22.97046713
2435,21,11.0956189,BC_1,17.17374773,,20.1693944
2436,21,11.13838828,BC_5,12.28820684,,14.00775711
2437,21,11.26985374,BC_7,14.27116902,yes,
2438,21,11.4081275,BC_2,24.95523021,yes,
2439,21,11.40883634,BC_2,23.62120811,,11.02843716
2440,21,11.49443793,BC_8,14.67603997,,39.26281006
2441,21,11.52714432,BC_9,16.3323997,yes,
2442,21,11.80853783,BC_3,19.35310822,,25.80664228
2443,21,11.83134581,BC_1,19.44045182,,43.89986541
2444,21,11.87315243,BC_7,17.27697556,yes,
2445,21,11.88170443,BC_4,22.61624034,,36.75167269
2446,21,12.06562307,BC_9,24.31986213,,18.0301735
2447,21,12.12311255,BC_9,17.73914441,,39.05389606
2448,21,12.1854029,BC_9,26.94654291,,5.472406514
2449,21,12.27938751,BC_3,26.23294419,,25.68277788
2450,21,12.4932642,BC_5,20.0108765,,10.92973271
2451,21,12.57702683,BC_4,14.73726277,,29.64070612
2452,21,12.64136182,BC_9,27.24299702,,20.43203513
2453,21,12.80535073,BC_2,18.52089365,yes,
2454,21,12.99154166,BC_8,15.42026328,,27.1020622
2455,21,13.05955581,BC_8,20.53772667,,46.59402866
2456,21,13.08046585,BC_3,22.77485783,yes,
2457,21,13.24029117,BC_3,21.54085404,,21.8160479
2458,21,13.29664993,BC_5,16.43256999,yes,
2459,21,13.31678306,BC_3,22.45302154,,15.14869801
2460,21,13.32731217,BC_4,15.50441626,,22.2519342
2461,21,13.38718665,BC_1,19.14449937,yes,
2462,21,13.72675809,BC_9,22.3824354,,27.27155745
2463,21,13.75862504,BC_10,17.07384456,,32.46866118
2464,21,14.12377149,BC_7,14.85877436,,33.34185977
2465,21,14.16625495,BC_3,16.27039734,yes,
2466,21,14.17978368,BC_10,13.62610338,,37.35493519
2467,21,14.37481096,BC_5,16.7294435,,32.87973764
2468,21,14.46819717,BC_7,14.1239936,,20.69609692
2469,21,14.63366858,BC_10,14.79592618,,27.49569185
2470,21,14.70719185,BC_10,14.97882111,yes,
2471,21,14.74882404,BC_3,24.34755346,yes,
2472,21,14.81658022,BC_9,20.97020508,,42.43106986
2473,21,14.88364677,BC_10,12.41699522,,51.5123151
2474,21,15.21774431,BC_5,15.77662723,,18.24229053
2475,21,15.36442844,BC_10,17.00059422,,32.62832686
2476,21,15.54975048,BC_7,16.41721808,,21.99382357
2477,21,15.70812519,BC_7,15.48607257,,18.60990666
2478,21,16.06685643,BC_5,17.30103745,,9.587430776
2479,21,16.20509506,BC_2,19.91886414,,20.2105148
2480,21,16.23393616,BC_9,25.30507536,,16.9271727
2481,21,16.27321437,BC_9,23.61951997,,36.83558492
2482,21,16.6176836,BC_4,11.96062362,,35.87709677
2483,21,16.65894203,BC_4,14.34146203,yes,
2484,21,16.96764275,BC_7,26.39839544,yes,
2485,21,17.2274521,BC_2,22.95289146,,13.53276856
2486,21,17.47341054,BC_10,20.31965999,,5.389956435
2487,21,17.52647094,BC_2,15.35281102,yes,
2488,21,17.80766121,BC_5,15.48103936,,2.610528765
2489,21,17.92338077,BC_5,13.70118514,,36.03277064
2490,21,17.9826465,BC_9,21.85416655,,31.74205445
2491,21,18.238341,BC_9,22.40238175,,15.9052494
2492,21,18.63518756,BC_4,16.92030387,,30.04443808
2493,21,18.65913198,BC_10,16.74325319,,10.38992956
2494,21,18.72092614,BC_5,14.77270934,,15.97956706
2495,21,18.84192325,BC_10,17.38407822,,38.55050373
2496,21,19.0913421,BC_2,20.18147521,,20.70486713
2497,21,19.36938171,BC_4,11.67739959,,22.21613089
2498,21,19.42914944,BC_5,20.64513224,yes,
2499,21,19.68438161,BC_8,21.13258624,,37.35831264
2500,21,19.75708043,BC_9,21.31258515,,39.97863315
2501,21,19.86569212,BC_9,19.62923835,,18.36858555
2502,21,19.88315673,BC_3,21.2004051,yes,
2503,21,20.1885711,BC_9,25.05576384,,19.60635039
2504,21,20.72222264,BC_8,16.21700325,,40.04750072
2505,21,20.78659817,BC_3,13.16584564,,8.755592851
2506,21,21.11660233,BC_10,19.07946403,,22.27151034
2507,21,21.63127747,BC_4,13.57089176,,44.41049917
2508,21,22.87619384,BC_9,23.49209577,,40.94897528
2509,22,0.19997165,BC_9,19.08698274,,6.375264316
2510,22,1.786902792,BC_10,9.882111132,,7.046192458
2511,22,2.463827177,BC_7,8.077397562,yes,
2512,22,2.984737497,BC_9,36.74824403,,14.0803636
2513,22,2.993142408,BC_7,20.26100268,,28.79027534
2514,22,3.41754246,BC_4,17.13898462,,8.733864998
2515,22,4.358660242,BC_3,16.72824051,,15.33315168
2516,22,4.535281428,BC_7,15.61482399,,13.88040235
2517,22,4.700840517,BC_2,22.01674507,,37.07119467
2518,22,4.790205791,BC_4,15.71100684,,35.13541635
2519,22,5.152940272,BC_1,13.17080821,,35.75511716
2520,22,5.794196601,BC_2,21.7855947,,12.7583334
2521,22,5.880044516,BC_7,16.89593048,,23.32231248
2522,22,5.952314917,BC_6,16.79088347,,32.02215408
2523,22,6.406593234,BC_5,16.9163811,,3.126718116
2524,22,6.646333295,BC_7,15.36082706,,5.860843093
2525,22,6.82376823,BC_7,20.45576947,,14.36224618
2526,22,6.920835128,BC_6,17.34457999,,32.83326807
2527,22,6.925313158,BC_6,17.16267695,,13.67801288
2528,22,7.098047978,BC_5,14.16102282,yes,
2529,22,7.260398231,BC_2,18.85956672,,13.18798416
2530,22,7.302078969,BC_7,18.38877181,,13.57227097
2531,22,7.442015892,BC_8,16.10182517,,23.44566586
2532,22,7.581579577,BC_4,13.5683416,,33.10418374
2533,22,7.616099689,BC_10,21.51510376,yes,
2534,22,8.17887496,BC_7,16.69525416,,40.01769359
2535,22,8.28638967,BC_4,15.60981812,,27.56931634
2536,22,8.315773022,BC_2,14.92680508,,31.33619825
2537,22,8.534107458,BC_7,17.9408944,yes,
2538,22,8.772863632,BC_8,14.76442116,,13.66227993
2539,22,9.059599856,BC_8,19.64404258,,27.06473235
2540,22,9.232050938,BC_1,13.97226687,,69.89422263
2541,22,9.544378588,BC_9,19.18067237,,24.45991115
2542,22,10.17136239,BC_10,13.1814853,,3.529013499
2543,22,10.21944542,BC_1,18.2563044,,6.474346799
2544,22,10.25054072,BC_4,12.39045585,,9.554960729
2545,22,10.32141112,BC_3,17.47939409,,17.65099723
2546,22,10.4825136,BC_8,19.86039122,,32.46818358
2547,22,10.58220888,BC_4,19.12955462,,0.83275427
2548,22,10.82619184,BC_7,15.83110648,,13.89467946
2549,22,10.97350089,BC_4,16.81347713,,10.55135567
2550,22,11.15973213,BC_10,17.95347854,,2.825218036
2551,22,11.32195272,BC_6,12.99607433,,21.88222165
2552,22,11.37267916,BC_8,14.65988192,,1.355307569
